INSEE_C;LIBGEO;loypredm2;lwr.IPm2;upr.IPm2
28198;Jallans;11,37240711;9,356696394;13,82236187
28364;Sancheville;11,37240711;9,356696394;13,82236187
28330;Villemaury;11,37240711;9,356696394;13,82236187
28334;Saint-Denis-Lanneray;11,37240711;9,356696394;13,82236187
28389;Thiville;11,37240711;9,356696394;13,82236187
28233;MarbouÈ;11,37240711;9,356696394;13,82236187
28114;Courbehaye;11,37240711;9,356696394;13,82236187
28075;La Chapelle-du-Noyer;11,37240711;9,356696394;13,82236187
28164;Fresnay-l'…vÍque;11,37240711;9,356696394;13,82236187
28411;Villars;11,37240711;9,356696394;13,82236187
28190;Guillonville;11,37240711;9,356696394;13,82236187
28400;Varize;11,37240711;9,356696394;13,82236187
28304;Prasville;11,37240711;9,356696394;13,82236187
28410;Villampuy;11,37240711;9,356696394;13,82236187
28283;Nottonville;11,37240711;9,356696394;13,82236187
28108;Cormainville;11,37240711;9,356696394;13,82236187
28132;Donnemain-Saint-MamËs;11,37240711;9,356696394;13,82236187
28028;Bazoches-en-Dunois;11,37240711;9,356696394;13,82236187
28211;Logron;11,37240711;9,356696394;13,82236187
28406;…ole-en-Beauce;11,37240711;9,356696394;13,82236187
28088;Ch‚teaudun;12,38344945;10,18958002;15,04967035
28274;Moutiers;11,37240711;9,356696394;13,82236187
28296;PÈronville;11,37240711;9,356696394;13,82236187
28422;Les Villages VovÈens;13,08665784;10,76706751;15,90596634
02379;Le HÈrie-la-ViÈville;11,72667675;9,722337192;14,14422734
02548;La Neuville-lËs-Dorengt;11,72667675;9,722337192;14,14422734
02757;Vadencourt;11,72667675;9,722337192;14,14422734
59631;Walincourt-Selvigny;11,72667675;9,722337192;14,14422734
02288;Essigny-le-Petit;11,72667675;9,722337192;14,14422734
02503;Mont-d'Origny;11,72667675;9,722337192;14,14422734
02416;LemÈ;11,72667675;9,722337192;14,14422734
02500;Montbrehain;11,72667675;9,722337192;14,14422734
59412;Montay;11,72667675;9,722337192;14,14422734
02648;Ribemont;11,72667675;9,722337192;14,14422734
02760;La VallÈe-Mul‚tre;11,72667675;9,722337192;14,14422734
02629;Puisieux-et-Clanlieu;11,72667675;9,722337192;14,14422734
59055;Bazuel;11,72667675;9,722337192;14,14422734
59430;Neuvilly;11,72667675;9,722337192;14,14422734
02035;Audigny;11,72667675;9,722337192;14,14422734
02668;Sains-Richaumont;11,72667675;9,722337192;14,14422734
02331;Franqueville;11,72667675;9,722337192;14,14422734
02683;Saint-Martin-RiviËre;11,72667675;9,722337192;14,14422734
02334;Fresnoy-le-Grand;11,72667675;9,722337192;14,14422734
02352;Gouy;11,72667675;9,722337192;14,14422734
02779;VÈnÈrolles;11,72667675;9,722337192;14,14422734
59382;Maretz;11,72667675;9,722337192;14,14422734
59545;Saint-Souplet;11,72667675;9,722337192;14,14422734
59059;Beaumont-en-CambrÈsis;11,72667675;9,722337192;14,14422734
02783;Grand-Verly;11,72667675;9,722337192;14,14422734
02319;Fonsomme;11,72667675;9,722337192;14,14422734
02488;Molain;11,72667675;9,722337192;14,14422734
59191;…lincourt;11,72667675;9,722337192;14,14422734
02476;Mennevret;11,72667675;9,722337192;14,14422734
02095;Bohain-en-Vermandois;10,86304913;9,013508141;13,09210959
02727;Sons-et-RonchËres;11,72667675;9,722337192;14,14422734
02386;Iron;11,72667675;9,722337192;14,14422734
02298;…treux;11,72667675;9,722337192;14,14422734
59140;Caullery;11,72667675;9,722337192;14,14422734
02293;…taves-et-Bocquiaux;11,72667675;9,722337192;14,14422734
59137;Catillon-sur-Sambre;11,72667675;9,722337192;14,14422734
02657;Rougeries;11,72667675;9,722337192;14,14422734
02240;Croix-Fonsomme;11,72667675;9,722337192;14,14422734
02769;Vaux-Andigny;11,72667675;9,722337192;14,14422734
02308;Fesmy-le-Sart;11,72667675;9,722337192;14,14422734
02061;Becquigny;11,72667675;9,722337192;14,14422734
59624;Villers-OutrÈaux;11,72667675;9,722337192;14,14422734
02385;Housset;11,72667675;9,722337192;14,14422734
02741;Thenelles;11,72667675;9,722337192;14,14422734
02143;Le Catelet;11,72667675;9,722337192;14,14422734
59321;Inchy;11,72667675;9,722337192;14,14422734
02182;Chevennes;11,72667675;9,722337192;14,14422734
02057;Beaurevoir;11,72667675;9,722337192;14,14422734
02575;Origny-Sainte-Benoite;11,72667675;9,722337192;14,14422734
59311;Honnechy;11,72667675;9,722337192;14,14422734
02511;Montigny-en-Arrouaise;11,72667675;9,722337192;14,14422734
02403;Landifay-et-Bertaignemont;11,72667675;9,722337192;14,14422734
02422;Lesquielles-Saint-Germain;11,72667675;9,722337192;14,14422734
02618;PrÈmont;11,72667675;9,722337192;14,14422734
02366;Hannapes;11,72667675;9,722337192;14,14422734
59136;Le Cateau-CambrÈsis;11,48435972;9,52730562;13,84342263
02112;Brancourt-le-Grand;11,72667675;9,722337192;14,14422734
02709;Serain;11,72667675;9,722337192;14,14422734
02563;Noyales;11,72667675;9,722337192;14,14422734
02776;Vendhuile;11,72667675;9,722337192;14,14422734
59118;Busigny;11,72667675;9,722337192;14,14422734
59531;Saint-Benin;11,72667675;9,722337192;14,14422734
02450;Macquigny;11,72667675;9,722337192;14,14422734
80505;Carnoy-Mametz;14,36765367;11,58536993;17,81811658
62064;Avesnes-lËs-Bapaume;14,36765367;11,58536993;17,81811658
62561;Martinpuich;14,36765367;11,58536993;17,81811658
62135;Blairville;14,36765367;11,58536993;17,81811658
62072;Bailleulmont;14,36765367;11,58536993;17,81811658
80059;Bazentin;14,36765367;11,58536993;17,81811658
62099;Beaurains;14,36765367;11,58536993;17,81811658
62568;Mercatel;14,36765367;11,58536993;17,81811658
62579;Monchy-au-Bois;14,36765367;11,58536993;17,81811658
62306;Ervillers;14,36765367;11,58536993;17,81811658
80490;Longueval;14,36765367;11,58536993;17,81811658
62002;Ablainzevelle;14,36765367;11,58536993;17,81811658
62761;Saint-Martin-sur-Cojeul;14,36765367;11,58536993;17,81811658
80513;Maricourt;14,36765367;11,58536993;17,81811658
62086;Bavincourt;14,36765367;11,58536993;17,81811658
62068;Ayette;14,36765367;11,58536993;17,81811658
62097;Beaumetz-lËs-Loges;14,36765367;11,58536993;17,81811658
80418;Hardecourt-aux-Bois;14,36765367;11,58536993;17,81811658
80401;Guillemont;14,36765367;11,58536993;17,81811658
62754;Saint-LÈger;14,36765367;11,58536993;17,81811658
62409;Hannescamps;14,36765367;11,58536993;17,81811658
62873;Wancourt;14,36765367;11,58536993;17,81811658
62876;Warlencourt-Eaucourt;14,36765367;11,58536993;17,81811658
62006;Achiet-le-Petit;14,36765367;11,58536993;17,81811658
80314;Flers;14,36765367;11,58536993;17,81811658
62074;Bailleulval;14,36765367;11,58536993;17,81811658
62147;Boiry-Sainte-Rictrude;14,36765367;11,58536993;17,81811658
62131;Bihucourt;14,36765367;11,58536993;17,81811658
62129;Biefvillers-lËs-Bapaume;14,36765367;11,58536993;17,81811658
62013;Agny;14,36765367;11,58536993;17,81811658
62515;Ligny-Thilloy;14,36765367;11,58536993;17,81811658
80743;Suzanne;14,36765367;11,58536993;17,81811658
62146;Boiry-Saint-Martin;14,36765367;11,58536993;17,81811658
62259;Croisilles;14,36765367;11,58536993;17,81811658
62009;Adinfer;14,36765367;11,58536993;17,81811658
62379;Gouy-en-Artois;14,36765367;11,58536993;17,81811658
62080;Bapaume;13,3425435;10,76990678;16,52971289
62172;Boyelles;14,36765367;11,58536993;17,81811658
62112;Berles-au-Bois;14,36765367;11,58536993;17,81811658
80397;Gueudecourt;14,36765367;11,58536993;17,81811658
62425;Hendecourt-lËs-Ransart;14,36765367;11,58536993;17,81811658
62248;Courcelles-le-Comte;14,36765367;11,58536993;17,81811658
62216;La Cauchie;14,36765367;11,58536993;17,81811658
80560;Montauban-de-Picardie;14,36765367;11,58536993;17,81811658
62869;Wailly;14,36765367;11,58536993;17,81811658
62597;Moyenneville;14,36765367;11,58536993;17,81811658
62331;Feuchy;14,36765367;11,58536993;17,81811658
62689;Ransart;14,36765367;11,58536993;17,81811658
62272;Douchy-lËs-Ayette;14,36765367;11,58536993;17,81811658
80378;Ginchy;14,36765367;11,58536993;17,81811658
26070;Chamaret;13,27180374;10,45259249;16,85139593
84117;Saint-Roman-de-Malegarde;13,27180374;10,45259249;16,85139593
84097;Richerenches;13,27180374;10,45259249;16,85139593
26357;Tulette;12,01937928;9,46863038;15,25727297
84028;Cairanne;13,27180374;10,45259249;16,85139593
26317;Saint-Maurice-sur-Eygues;13,27180374;10,45259249;16,85139593
84096;Rasteau;13,27180374;10,45259249;16,85139593
84134;Travaillan;13,27180374;10,45259249;16,85139593
84106;Sainte-CÈcile-les-Vignes;13,31893347;10,51077956;16,8773389
84127;SÈrignan-du-Comtat;13,27180374;10,45259249;16,85139593
26345;Suze-la-Rousse;13,27180374;10,45259249;16,85139593
26033;La Baume-de-Transit;13,27180374;10,45259249;16,85139593
26099;Colonzelle;13,27180374;10,45259249;16,85139593
26054;Bouchet;13,27180374;10,45259249;16,85139593
34199;PÈzenas;12,75154848;10,42276522;15,60065734
34068;Cazouls-d'HÈrault;13,64303698;11,14886261;16,69519705
34319;Vailhan;13,64303698;11,14886261;16,69519705
34105;Fouzilhon;13,64303698;11,14886261;16,69519705
34045;CabriËres;13,64303698;11,14886261;16,69519705
34194;Paulhan;13,64303698;11,14886261;16,69519705
34013;Aspiran;13,64303698;11,14886261;16,69519705
34136;LÈzignan-la-CËbe;13,64303698;11,14886261;16,69519705
34138;Lieuran-CabriËres;13,64303698;11,14886261;16,69519705
34109;Gabian;13,64303698;11,14886261;16,69519705
01103;Chevry;23,58910916;18,22230255;30,53654
01399;SÈgny;22,61153834;17,43388903;29,32688541
01313;PrÈvessin-MoÎns;25,87373541;19,98662199;33,49491396
63291;Puy-Guillaume;10,6232917;8,716972308;12,9465051
63138;Dorat;10,6232917;8,716972308;12,9465051
03030;Biozat;10,6232917;8,716972308;12,9465051
03060;Charmeil;10,6232917;8,716972308;12,9465051
03061;Charmes;10,6232917;8,716972308;12,9465051
03110;Espinasse-Vozelle;10,6232917;8,716972308;12,9465051
03056;La Chapelle;10,6232917;8,716972308;12,9465051
03080;Cognat-Lyonne;10,6232917;8,716972308;12,9465051
03126;Hauterive;10,6232917;8,716972308;12,9465051
63461;Vinzelles;10,6232917;8,716972308;12,9465051
63095;Charnat;10,6232917;8,716972308;12,9465051
63253;Noalhat;10,6232917;8,716972308;12,9465051
03023;Bellerive-sur-Allier;12,82705076;10,52736447;15,62909994
03045;Busset;10,6232917;8,716972308;12,9465051
63459;Villeneuve-les-Cerfs;10,6232917;8,716972308;12,9465051
63271;PasliËres;10,6232917;8,716972308;12,9465051
63402;Saint-Victor-Montvianeix;10,6232917;8,716972308;12,9465051
63295;Randan;10,6232917;8,716972308;12,9465051
63387;Saint-Priest-Bramefant;10,6232917;8,716972308;12,9465051
03182;Monteignet-sur-l'Andelot;10,6232917;8,716972308;12,9465051
63267;Palladuc;10,6232917;8,716972308;12,9465051
63232;Mons;10,6232917;8,716972308;12,9465051
03001;Abrest;10,6232917;8,716972308;12,9465051
63400;Saint-Sylvestre-Pragoulin;10,6232917;8,716972308;12,9465051
03163;Mariol;10,6232917;8,716972308;12,9465051
03306;Le Vernet;10,6232917;8,716972308;12,9465051
63201;Luzillat;10,6232917;8,716972308;12,9465051
03264;Saint-Yorre;10,6232917;8,716972308;12,9465051
63128;Crevant-Laveine;10,6232917;8,716972308;12,9465051
78415;Montainville;18,00693776;15,0045369;21,61011764
78588;Saulx-Marchais;18,00693776;15,0045369;21,61011764
78364;Marcq;18,00693776;15,0045369;21,61011764
78565;Saint-Martin-des-Champs;18,00693776;15,0045369;21,61011764
78036;Autouillet;18,00693776;15,0045369;21,61011764
78034;Auteuil;18,00693776;15,0045369;21,61011764
78084;Boissy-sans-Avoir;18,00693776;15,0045369;21,61011764
78262;Galluis;18,00693776;15,0045369;21,61011764
78681;Villiers-le-Mahieu;18,00693776;15,0045369;21,61011764
78278;GoupilliËres;18,00693776;15,0045369;21,61011764
78380;Maule;18,33605989;15,28825434;21,99146381
45311;Sigloy;14,82054032;11,98149157;18,3323098
45300;Sandillon;14,82054032;11,98149157;18,3323098
45335;Vienne-en-Val;14,82054032;11,98149157;18,3323098
45173;Jargeau;14,7604996;11,90736078;18,29728288
45123;Darvoy;14,82054032;11,98149157;18,3323098
45200;MÈnestreau-en-Villette;14,82054032;11,98149157;18,3323098
45241;Ouvrouer-les-Champs;14,82054032;11,98149157;18,3323098
45327;TraÓnou;14,82054032;11,98149157;18,3323098
45193;Marcilly-en-Villette;14,82054032;11,98149157;18,3323098
45324;Tigy;14,82054032;11,98149157;18,3323098
45274;Saint-Denis-en-Val;14,82054032;11,98149157;18,3323098
45144;FÈrolles;14,82054032;11,98149157;18,3323098
45194;MardiÈ;14,82054032;11,98149157;18,3323098
45153;Germigny-des-PrÈs;14,82054032;11,98149157;18,3323098
13066;Noves;14,70260665;12,14370619;17,80071412
13076;Plan-d'Orgon;14,77557904;12,21844153;17,86788728
13116;VerquiËres;14,77557904;12,21844153;17,86788728
13089;Saint-Andiol;14,77557904;12,21844153;17,86788728
84081;MoriËres-lËs-Avignon;15,22879717;12,57337708;18,44502568
84034;Caumont-sur-Durance;14,61847801;12,07426816;17,69878693
84141;VedËne;15,30612849;12,64041987;18,53400218
84132;Le Thor;14,77078475;12,19900232;17,88474799
88078;BruyËres;10,79637411;8,525648497;13,67188594
88120;La Croix-aux-Mines;10,80053054;8,557416498;13,63162117
88035;Barbey-Seroux;10,80053054;8,557416498;13,63162117
88349;Plainfaing;10,80053054;8,557416498;13,63162117
88218;Granges-Aumontzey;10,80053054;8,557416498;13,63162117
88240;Herpelmont;10,80053054;8,557416498;13,63162117
88315;Mortagne;10,80053054;8,557416498;13,63162117
88115;Corcieux;10,80053054;8,557416498;13,63162117
88505;Vienville;10,80053054;8,557416498;13,63162117
88262;Laveline-devant-BruyËres;10,80053054;8,557416498;13,63162117
88184;Fremifontaine;10,80053054;8,557416498;13,63162117
88009;Anould;10,80053054;8,557416498;13,63162117
88463;Taintrux;10,80053054;8,557416498;13,63162117
88181;Fraize;10,68246121;8,471976604;13,46969932
88418;Sainte-HÈlËne;10,80053054;8,557416498;13,63162117
88046;BeaumÈnil;10,80053054;8,557416498;13,63162117
88021;Autrey;10,80053054;8,557416498;13,63162117
88244;La HoussiËre;10,80053054;8,557416498;13,63162117
88261;Laval-sur-Vologne;10,80053054;8,557416498;13,63162117
88059;Biffontaine;10,80053054;8,557416498;13,63162117
88356;Les PouliËres;10,80053054;8,557416498;13,63162117
88089;La Chapelle-devant-BruyËres;10,80053054;8,557416498;13,63162117
30033;Beauvoisin;14,50612775;11,4814479;18,32763114
30020;Aubord;15,13270552;11,97535279;19,12250773
30333;Uchaud;15,13255227;11,96467315;19,1391888
30128;GÈnÈrac;15,12165134;11,99338119;19,06587771
30036;Bernis;15,13270552;11,97535279;19,12250773
73124;Gilly-sur-IsËre;14,19113735;11,49638135;17,51754516
73061;CÈsarches;14,19113735;11,49638135;17,51754516
73153;Marthod;14,19113735;11,49638135;17,51754516
73196;Pallud;14,19113735;11,49638135;17,51754516
73014;Allondaz;14,19113735;11,49638135;17,51754516
73298;Tours-en-Savoie;14,19113735;11,49638135;17,51754516
74167;Val de Chaise;14,19113735;11,49638135;17,51754516
73292;ThÈnÈsol;14,19113735;11,49638135;17,51754516
73154;Mercury;14,19113735;11,49638135;17,51754516
73011;Albertville;14,98899943;12,15221524;18,48799577
73202;Plancherine;14,19113735;11,49638135;17,51754516
73170;Monthion;14,19113735;11,49638135;17,51754516
74265;Serraval;14,19113735;11,49638135;17,51754516
86228;Saint-Laurent-de-Jourdes;9,89945166;7,869932322;12,45234891
87179;Saint-Sornin-la-Marche;9,89945166;7,869932322;12,45234891
87052;La Croix-sur-Gartempe;9,89945166;7,869932322;12,45234891
86190;Persac;9,89945166;7,869932322;12,45234891
86246;Saint-Savin;9,89945166;7,869932322;12,45234891
87017;Blanzac;9,89945166;7,869932322;12,45234891
87089;Magnac-Laval;9,89945166;7,869932322;12,45234891
86034;Bouresse;9,89945166;7,869932322;12,45234891
86176;NÈrignac;9,89945166;7,869932322;12,45234891
86140;Lussac-les-Ch‚teaux;9,89945166;7,869932322;12,45234891
86040;La BussiËre;9,89945166;7,869932322;12,45234891
86070;Chauvigny;11,05997095;8,793927246;13,90993511
86170;Moulismes;9,89945166;7,869932322;12,45234891
86175;Nalliers;9,89945166;7,869932322;12,45234891
86120;Lathus-Saint-RÈmy;9,89945166;7,869932322;12,45234891
86006;Antigny;9,89945166;7,869932322;12,45234891
87061;Droux;9,89945166;7,869932322;12,45234891
86223;Saint-Germain;9,89945166;7,869932322;12,45234891
86001;Adriers;9,89945166;7,869932322;12,45234891
87139;Saint-Bonnet-de-Bellac;9,89945166;7,869932322;12,45234891
86059;Chapelle-Viviers;9,89945166;7,869932322;12,45234891
86171;Moussac;9,89945166;7,869932322;12,45234891
87172;Saint-Ouen-sur-Gartempe;9,89945166;7,869932322;12,45234891
86248;Saint-Secondin;9,89945166;7,869932322;12,45234891
86112;L'Isle-Jourdain;9,89945166;7,869932322;12,45234891
16001;Abzac;9,89945166;7,869932322;12,45234891
16181;Lessac;9,89945166;7,869932322;12,45234891
87109;Oradour-Saint-Genest;9,89945166;7,869932322;12,45234891
87116;Peyrat-de-Bellac;9,89945166;7,869932322;12,45234891
86192;Plaisance;9,89945166;7,869932322;12,45234891
86289;Le Vigeant;9,89945166;7,869932322;12,45234891
86126;Leignes-sur-Fontaine;9,89945166;7,869932322;12,45234891
86159;Millac;9,89945166;7,869932322;12,45234891
86203;Queaux;9,89945166;7,869932322;12,45234891
77446;Savins;14,5936094;12,06236241;17,65603021
77263;Luisetaines;14,5936094;12,06236241;17,65603021
77298;Mons-en-Montois;14,5936094;12,06236241;17,65603021
77403;Saint-Brice;14,5936094;12,06236241;17,65603021
77076;Chalmaison;14,5936094;12,06236241;17,65603021
77452;Sigy;14,5936094;12,06236241;17,65603021
77174;Everly;14,5936094;12,06236241;17,65603021
77090;La Chapelle-Saint-Sulpice;14,5936094;12,06236241;17,65603021
77532;Vulaines-lËs-Provins;14,5936094;12,06236241;17,65603021
77456;Soisy-Bouy;14,5936094;12,06236241;17,65603021
77434;Saint-Sauveur-lËs-Bray;14,5936094;12,06236241;17,65603021
77355;Paroy;14,5936094;12,06236241;17,65603021
77073;Chalautre-la-Petite;14,5936094;12,06236241;17,65603021
77379;Provins;14,87237661;12,29560962;17,98915164
77272;Maison-Rouge;14,5936094;12,06236241;17,65603021
77098;Ch‚teaubleau;14,5936094;12,06236241;17,65603021
77454;Sognolles-en-Montois;14,5936094;12,06236241;17,65603021
06130;Saint-Vallier-de-Thiey;17,63984653;14,34465835;21,69199001
06026;Cabris;17,27434848;14,14534932;21,09549284
06037;Caussols;17,27434848;14,14534932;21,09549284
06095;Peymeinade;18,35471424;14,97517013;22,49694205
33174;Fronsac;14,07336856;11,82346541;16,7514088
33015;Arveyres;14,07336856;11,82346541;16,7514088
33426;Saint-Laurent-des-Combes;14,07336856;11,82346541;16,7514088
33302;NÈac;14,07336856;11,82346541;16,7514088
33257;Lugaignac;14,07336856;11,82346541;16,7514088
33433;Saint-LoubËs;15,77424534;13,24863633;18,78131528
33082;Cadillac-en-Fronsadais;14,07336856;11,82346541;16,7514088
33394;Saint-…milion;14,07336856;11,82346541;16,7514088
33194;GrÈzillac;14,07336856;11,82346541;16,7514088
33219;La Lande-de-Fronsac;14,07336856;11,82346541;16,7514088
33301;Naujan-et-Postiac;14,07336856;11,82346541;16,7514088
33016;Asques;14,07336856;11,82346541;16,7514088
33207;Izon;14,07336856;11,82346541;16,7514088
33298;Moulon;14,07336856;11,82346541;16,7514088
33148;Dardenac;14,07336856;11,82346541;16,7514088
33196;Guillac;14,07336856;11,82346541;16,7514088
33524;TarnËs;14,07336856;11,82346541;16,7514088
33421;Saint-Jean-de-Blaignac;14,07336856;11,82346541;16,7514088
33470;Saint-Romain-la-VirvÈe;14,07336856;11,82346541;16,7514088
33480;Saint-Sulpice-de-Faleyrens;14,07336856;11,82346541;16,7514088
33539;Vayres;15,08640115;12,62345733;18,02988625
33531;Tizac-de-Curton;14,07336856;11,82346541;16,7514088
33420;Saint-Hippolyte;14,07336856;11,82346541;16,7514088
33384;Saint-Christophe-des-Bardes;14,07336856;11,82346541;16,7514088
33375;Saint-Aubin-de-Branne;14,07336856;11,82346541;16,7514088
33147;Daignac;14,07336856;11,82346541;16,7514088
33071;Branne;14,07336856;11,82346541;16,7514088
33364;Saillans;14,07336856;11,82346541;16,7514088
33078;Cabara;14,07336856;11,82346541;16,7514088
33185;GÈnissac;14,07336856;11,82346541;16,7514088
77237;Jossigny;21,56363475;18,55396016;25,06151462
77085;Chanteloup-en-Brie;22,35532376;19,24780626;25,96454336
77449;Serris;22,76344934;19,59495566;26,44428672
77307;MontÈvrain;22,14129056;19,06768611;25,71034287
77155;Dampmart;19,89452378;17,12698975;23,10926101
67545;Witternheim;13,93138674;10,8850296;17,83031774
67196;Hilsenheim;13,93138674;10,8850296;17,83031774
67547;Wittisheim;13,93138674;10,8850296;17,83031774
67462;SÈlestat;14,48484605;11,32298643;18,52963142
67461;Schwobsheim;13,93138674;10,8850296;17,83031774
67011;Artolsheim;13,93138674;10,8850296;17,83031774
67277;Mackenheim;13,93138674;10,8850296;17,83031774
67115;Ebersheim;13,93138674;10,8850296;17,83031774
67019;Baldenheim;13,93138674;10,8850296;17,83031774
68076;Durrenentzen;13,93138674;10,8850296;17,83031774
67246;Kogenheim;13,93138674;10,8850296;17,83031774
67187;Heidolsheim;13,93138674;10,8850296;17,83031774
67281;Marckolsheim;14,1482257;11,05271022;18,11069741
68009;Artzenheim;13,93138674;10,8850296;17,83031774
67311;Muttersholtz;13,93138674;10,8850296;17,83031774
67056;Bootzheim;13,93138674;10,8850296;17,83031774
67116;Ebersmunster;13,93138674;10,8850296;17,83031774
25275;GlËre;11,48545425;9,115510054;14,47156095
25452;Pierrefontaine-lËs-Blamont;11,48545425;9,115510054;14,47156095
25127;Charquemont;13,29296011;10,54809262;16,75210816
25280;Goumois;11,48545425;9,115510054;14,47156095
25402;Montjoie-le-Ch‚teau;11,48545425;9,115510054;14,47156095
25174;Courtefontaine;11,48545425;9,115510054;14,47156095
25108;Cernay-l'…glise;11,48545425;9,115510054;14,47156095
25571;TrÈvillers;11,48545425;9,115510054;14,47156095
25124;Charmauvillers;11,48545425;9,115510054;14,47156095
25238;Fessevillers;11,48545425;9,115510054;14,47156095
25591;Vaufrey;11,48545425;9,115510054;14,47156095
25102;Burnevillers;11,48545425;9,115510054;14,47156095
25573;UrtiËre;11,48545425;9,115510054;14,47156095
25049;Belfays;11,48545425;9,115510054;14,47156095
25615;Villars-lËs-Blamont;11,48545425;9,115510054;14,47156095
25559;ThiÈbouhans;11,48545425;9,115510054;14,47156095
25314;Indevillers;11,48545425;9,115510054;14,47156095
25386;Montancy;11,48545425;9,115510054;14,47156095
25387;Montandon;11,48545425;9,115510054;14,47156095
25463;Pont-de-Roide-Vermondans;10,87673493;8,62360901;13,71854436
25458;Les Plains-et-Grands-Essarts;11,48545425;9,115510054;14,47156095
25193;Damprichard;11,48545425;9,115510054;14,47156095
25422;Neuch‚tel-UrtiËre;11,48545425;9,115510054;14,47156095
25234;FerriËres-le-Lac;11,48545425;9,115510054;14,47156095
34061;Causses-et-Veyran;12,74822747;9,480302124;17,14262916
34234;Roquessels;12,74822747;9,480302124;17,14262916
34119;HÈrÈpian;12,01901455;8,938856361;16,16053609
34126;Lamalou-les-Bains;13,70851126;10,15212014;18,51074241
34308;Taussac-la-BilliËre;12,74822747;9,480302124;17,14262916
34323;Valmascle;12,74822747;9,480302124;17,14262916
34096;FaugËres;12,74822747;9,480302124;17,14262916
34083;Combes;12,74822747;9,480302124;17,14262916
34008;Les Aires;12,74822747;9,480302124;17,14262916
34338;Villeneuvette;12,74822747;9,480302124;17,14262916
34180;NÈbian;12,74822747;9,480302124;17,14262916
34160;Mons;12,74822747;9,480302124;17,14262916
34156;MÈrifons;12,74822747;9,480302124;17,14262916
34178;Murviel-lËs-BÈziers;12,74822747;9,480302124;17,14262916
34044;Cabrerolles;12,74822747;9,480302124;17,14262916
34273;Saint-Martin-de-l'ArÁon;12,74822747;9,480302124;17,14262916
34175;MourËze;12,74822747;9,480302124;17,14262916
34216;Le Pradal;12,74822747;9,480302124;17,14262916
34168;Montesquieu;12,74822747;9,480302124;17,14262916
34046;Cambon-et-Salvergues;12,74822747;9,480302124;17,14262916
34335;Villemagne-l'ArgentiËre;12,74822747;9,480302124;17,14262916
86209;Roches-PrÈmarie-AndillÈ;12,15669253;9,9204663;14,89699867
86178;Nieuil-l'Espoir;12,15669253;9,9204663;14,89699867
86180;NouaillÈ-Maupertuis;12,15669253;9,9204663;14,89699867
86094;DiennÈ;12,15669253;9,9204663;14,89699867
86263;Smarves;12,15669253;9,9204663;14,89699867
86103;GenÁay;12,15669253;9,9204663;14,89699867
86157;Mignaloux-Beauvoir;13,24124132;10,80871771;16,22120924
86148;Marnay;12,15669253;9,9204663;14,89699867
86131;LhommaizÈ;12,15669253;9,9204663;14,89699867
86235;Saint-Maurice-la-ClouËre;12,15669253;9,9204663;14,89699867
86290;La Villedieu-du-Clain;12,15669253;9,9204663;14,89699867
86141;MagnÈ;12,15669253;9,9204663;14,89699867
86153;Mazerolles;12,15669253;9,9204663;14,89699867
86284;Vernon;12,15669253;9,9204663;14,89699867
86285;VerriËres;12,15669253;9,9204663;14,89699867
86065;Ch‚teau-Larcher;12,15669253;9,9204663;14,89699867
86113;Iteuil;12,15669253;9,9204663;14,89699867
86107;Gouex;12,15669253;9,9204663;14,89699867
77533;Vulaines-sur-Seine;18,52924174;15,44322606;22,2319351
77037;Bois-le-Roi;20,83931663;17,37817159;24,98980491
77079;Champagne-sur-Seine;15,96150864;13,30882423;19,14292003
77441;Samois-sur-Seine;18,52924174;15,44322606;22,2319351
77014;Avon;19,50354682;16,26431245;23,38791386
29185;Plouescat;11,59304593;9,244818981;14,53773342
29301;TrÈzilidÈ;11,59304593;9,244818981;14,53773342
29287;TrÈflez;11,59304593;9,244818981;14,53773342
29193;Plougourvest;11,59304593;9,244818981;14,53773342
29010;Bodilis;11,59304593;9,244818981;14,53773342
29111;Lanhouarneau;11,59304593;9,244818981;14,53773342
29210;Plouvorn;11,59304593;9,244818981;14,53773342
29285;TrÈflaouÈnan;11,59304593;9,244818981;14,53773342
29030;ClÈder;11,59304593;9,244818981;14,53773342
29206;PlounÈvez-Lochrist;11,59304593;9,244818981;14,53773342
29082;Œle-de-Batz;11,59304593;9,244818981;14,53773342
29276;Sibiril;11,59304593;9,244818981;14,53773342
29255;Saint-MÈen;11,59304593;9,244818981;14,53773342
29244;Saint-Derrien;11,59304593;9,244818981;14,53773342
29187;Plougar;11,59304593;9,244818981;14,53773342
29097;Lampaul-Guimiliau;11,59304593;9,244818981;14,53773342
29074;Guimiliau;11,59304593;9,244818981;14,53773342
29273;Santec;11,59304593;9,244818981;14,53773342
29184;PlouÈnan;11,59304593;9,244818981;14,53773342
29192;Plougoulm;11,59304593;9,244818981;14,53773342
29213;PlouzÈvÈdÈ;11,59304593;9,244818981;14,53773342
29068;Guiclan;11,59304593;9,244818981;14,53773342
29148;Mespaul;11,59304593;9,244818981;14,53773342
29259;Saint-Pol-de-LÈon;12,2960701;9,80803598;15,41525135
29264;Saint-Servais;11,59304593;9,244818981;14,53773342
29271;Saint-Vougay;11,59304593;9,244818981;14,53773342
29239;Roscoff;13,37594101;10,67945465;16,753271
29079;Henvic;11,59304593;9,244818981;14,53773342
02141;La Capelle;10,73981474;8,619265261;13,38207112
