INSEE_C;LIBGEO;loypredm2;lwr.IPm2;upr.IPm2
08084;Brienne-sur-Aisne;8,662570109;7,163391908;10,47550125
51183;Courcy;8,662570109;7,163391908;10,47550125
51250;Fismes;8,992566378;7,424579745;10,89169392
51187;Courlandon;8,662570109;7,163391908;10,47550125
02073;Berry-au-Bac;8,662570109;7,163391908;10,47550125
02171;Chaudardes;8,662570109;7,163391908;10,47550125
51534;Serzy-et-Prin;8,662570109;7,163391908;10,47550125
02572;Orainville;8,662570109;7,163391908;10,47550125
02215;Corbeny;8,662570109;7,163391908;10,47550125
02364;Guyencourt;8,662570109;7,163391908;10,47550125
51055;BÈtheny;10,86794747;8,991294209;13,13629378
51245;Faverolles-et-CoÎmy;8,662570109;7,163391908;10,47550125
02104;Bouffignereux;8,662570109;7,163391908;10,47550125
51604;Ventelay;8,662570109;7,163391908;10,47550125
51194;Courville;8,662570109;7,163391908;10,47550125
